"g"|"66811117"|"27889378"
"p"|"66811116"|"27889377"
"g"|"66811118"|"27889379"
"b"|"66811114"|"27889384"
"p"|"66811112"|"27889380"
"ss"|"66811115"|"27889381"
"g"|"66811115"|"27889382"
"g"|"66811113"|"27889383"
"g"|"66811111"|"27889389"
"g"|"66811109"|"27889386"
"ss"|"66811109"|"27889387"
"p"|"66811108"|"27889385"
"g"|"66811110"|"27889388"
"p"|"66811106"|"27889390"
