0|0|0|36|59|82|"Moist"|"237503258"|"149067641"
36|59|82|46|61|91|"Wet"|"237503258"|"149067642"
0|0|0|15|15|20|"Wet"|"237503472"|"149067784"
15|15|20|152|152|203|"Moist"|"237503472"|"149067785"
122|153|183|183|183|183|"Wet"|"237504081"|"149067908"
0|0|0|122|153|183|"Moist"|"237504081"|"149067909"
0|0|0|203|203|203|"Moist"|"237502119"|"149067178"
0|0|0|46|69|91|"Moist"|"237502382"|"149067339"
46|69|91|183|183|183|"Wet"|"237502382"|"149067340"
0|0|0|30|38|56|"Moist"|"237503424"|"149067719"
30|38|56|203|203|203|"Wet"|"237503424"|"149067720"
0|0|0|200|200|203|"Wet"|"237503464"|"149067774"
0|0|0|203|203|203|"Moist"|"237502132"|"149067196"
0|0|0|15|38|61|"Wet"|"237502773"|"149067541"
15|38|61|183|183|183|"Moist"|"237502773"|"149067542"
15|15|20|152|152|203|"Moist"|"237503435"|"149067736"
0|0|0|15|15|20|"Wet"|"237503435"|"149067737"
0|0|0|0|31|61|"Moist"|"237503902"|"149067860"
0|31|61|183|183|183|"Wet"|"237503902"|"149067861"
0|0|0|46|69|91|"Moist"|"237503383"|"149067673"
46|69|91|203|203|203|"Wet"|"237503383"|"149067674"
0|0|0|203|203|203|"Moist"|"237502121"|"149067180"
0|0|0|203|203|203|"Wet"|"237504186"|"149068015"
0|0|0|0|30|61|"Moist"|"237503353"|"149067664"
0|30|61|183|183|183|"Wet"|"237503353"|"149067665"
0|0|0|203|203|203|"Moist"|"237503468"|"149067779"
0|0|0|46|69|91|"Moist"|"237503387"|"149067678"
46|69|91|203|203|203|"Wet"|"237503387"|"149067679"
0|0|0|200|200|203|"Wet"|"237503457"|"149067767"
0|0|0|203|203|203|"Moist"|"237503420"|"149067715"
0|0|0|28|28|28|"Wet"|"237502762"|"149067519"
28|28|28|225|225|225|"Moist"|"237502762"|"149067520"
0|0|0|203|203|203|"Moist"|"237502108"|"149067162"
0|0|0|203|203|203|"Moist"|"237503409"|"149067704"
0|0|0|203|203|203|"Moist"|"237502097"|"149067146"
0|0|0|203|203|203|"Wet"|"237504176"|"149068005"
0|0|0|30|61|91|"Moist"|"237504019"|"149067884"
30|61|91|183|183|183|"Wet"|"237504019"|"149067885"
0|0|0|203|203|203|"Moist"|"237503446"|"149067752"
0|0|0|0|23|46|"Moist"|"237504237"|"149068042"
0|23|46|183|183|203|"Moist"|"237504237"|"149068043"
0|0|0|203|203|203|"Moist"|"237503398"|"149067693"
0|0|0|203|203|203|"Moist"|"237502130"|"149067194"
0|0|0|15|38|61|"Moist"|"237502772"|"149067539"
15|38|61|183|183|183|"Moist"|"237502772"|"149067540"
0|0|0|46|77|107|"Moist"|"237502748"|"149067491"
46|77|107|200|203|203|"Wet"|"237502748"|"149067492"
0|0|0|203|203|203|"Moist"|"237503384"|"149067675"
0|0|0|0|30|61|"Moist"|"237503350"|"149067658"
0|30|61|183|183|183|"Wet"|"237503350"|"149067659"
0|0|0|46|69|91|"Moist"|"237504075"|"149067896"
46|69|91|183|183|183|"Wet"|"237504075"|"149067897"
0|0|0|203|203|203|"Moist"|"237503405"|"149067700"
0|23|46|183|183|203|"Moist"|"237504239"|"149068046"
0|0|0|0|23|46|"Wet"|"237504239"|"149068047"
0|0|0|15|15|20|"Wet"|"237503436"|"149067738"
15|15|20|152|152|203|"Moist"|"237503436"|"149067739"
0|0|0|203|203|203|"Moist"|"237504204"|"149068031"
0|0|0|203|203|203|"Wet"|"237504178"|"149068007"
15|15|20|152|152|203|"Moist"|"237503447"|"149067753"
0|0|0|15|15|20|"Wet"|"237503447"|"149067754"
36|59|82|46|61|91|"Wet"|"237503254"|"149067636"
0|0|0|36|59|82|"Moist"|"237503254"|"149067635"
46|61|91|183|183|183|"Moist"|"237503254"|"149067634"
46|69|91|203|203|203|"Wet"|"237502123"|"149067182"
0|0|0|46|69|91|"Moist"|"237502123"|"149067183"
0|0|0|30|38|56|"Moist"|"237503426"|"149067723"
30|38|56|203|203|203|"Wet"|"237503426"|"149067724"
0|0|0|203|203|203|"Moist"|"237502128"|"149067192"
0|0|0|203|203|203|"Moist"|"237504200"|"149068027"
0|0|0|46|69|91|"Moist"|"237502112"|"149067167"
46|69|91|203|203|203|"Wet"|"237502112"|"149067168"
0|0|0|203|203|203|"Wet"|"237504167"|"149067996"
0|0|0|28|28|28|"Wet"|"237502761"|"149067517"
28|28|28|225|225|225|"Moist"|"237502761"|"149067518"
0|0|0|203|203|203|"Moist"|"237503395"|"149067690"
0|0|0|46|69|91|"Moist"|"237503394"|"149067688"
46|69|91|203|203|203|"Wet"|"237503394"|"149067689"
0|0|0|203|203|203|"Moist"|"237504182"|"149068011"
0|0|0|203|203|203|"Moist"|"237504156"|"149067980"
46|69|91|203|203|203|"Wet"|"237502113"|"149067169"
0|0|0|46|69|91|"Moist"|"237502113"|"149067170"
0|0|0|203|203|203|"Moist"|"237503416"|"149067711"
0|0|0|30|61|91|"Moist"|"237504023"|"149067890"
30|61|91|183|183|183|"Wet"|"237504023"|"149067891"
0|0|0|203|203|203|"Moist"|"237503427"|"149067725"
0|0|0|203|203|203|"Moist"|"237504185"|"149068014"
0|0|0|203|203|203|"Wet"|"237502091"|"149067140"
0|0|0|203|203|203|"Moist"|"237503415"|"149067710"
10|48|61|200|200|200|"Moist"|"237503354"|"149067667"
0|0|0|10|48|61|"Dry"|"237503354"|"149067666"
0|0|0|46|69|91|"Moist"|"237502378"|"149067335"
46|69|91|183|183|183|"Wet"|"237502378"|"149067336"
0|0|0|203|203|203|"Moist"|"237504086"|"149067915"
0|0|0|28|28|28|"Moist"|"237502770"|"149067535"
28|28|28|225|225|225|"Moist"|"237502770"|"149067536"
0|0|0|0|31|61|"Moist"|"237503901"|"149067858"
0|31|61|183|183|183|"Wet"|"237503901"|"149067859"
0|0|0|203|203|203|"Moist"|"237503478"|"149067793"
0|0|0|46|69|91|"Moist"|"237502102"|"149067154"
46|69|91|203|203|203|"Wet"|"237502102"|"149067155"
0|0|0|203|203|203|"Moist"|"237503437"|"149067740"
0|0|0|28|28|28|"Wet"|"237502759"|"149067513"
28|28|28|225|225|225|"Moist"|"237502759"|"149067514"
0|0|0|46|69|91|"Moist"|"237502101"|"149067152"
46|69|91|203|203|203|"Wet"|"237502101"|"149067153"
0|0|0|0|23|46|"Moist"|"237501779"|"149067103"
0|23|46|183|183|183|"Wet"|"237501779"|"149067104"
122|153|183|183|183|183|"Wet"|"237504082"|"149067910"
0|0|0|122|153|183|"Moist"|"237504082"|"149067911"
0|0|0|203|203|203|"Moist"|"237503404"|"149067699"
0|0|0|30|38|56|"Moist"|"237503425"|"149067721"
30|38|56|203|203|203|"Wet"|"237503425"|"149067722"
0|0|0|0|23|46|"Wet"|"237504240"|"149068048"
0|23|46|183|183|203|"Moist"|"237504240"|"149068049"
0|0|0|28|28|28|"Wet"|"237502760"|"149067515"
28|28|28|225|225|225|"Moist"|"237502760"|"149067516"
0|0|0|203|203|203|"Moist"|"237502098"|"149067147"
0|0|0|203|203|203|"Moist"|"237503417"|"149067712"
0|0|0|203|203|203|"Moist"|"237504174"|"149068003"
0|0|0|46|69|91|"Moist"|"237502124"|"149067185"
46|69|91|203|203|203|"Wet"|"237502124"|"149067184"
46|69|91|183|183|183|"Wet"|"237504074"|"149067894"
0|0|0|46|69|91|"Moist"|"237504074"|"149067895"
0|0|0|203|203|203|"Moist"|"237503414"|"149067709"
0|0|0|46|69|91|"Moist"|"237503393"|"149067686"
46|69|91|203|203|203|"Wet"|"237503393"|"149067687"
0|0|0|46|77|107|"Moist"|"237502750"|"149067495"
46|77|107|200|203|203|"Wet"|"237502750"|"149067496"
0|0|0|15|38|61|"Moist"|"237502781"|"149067557"
15|38|61|183|183|183|"Moist"|"237502781"|"149067558"
0|0|0|30|61|91|"Moist"|"237504026"|"149067892"
30|61|91|183|183|183|"Wet"|"237504026"|"149067893"
0|0|0|203|203|203|"Moist"|"237503406"|"149067701"
46|69|91|203|203|203|"Wet"|"237502127"|"149067190"
0|0|0|46|69|91|"Moist"|"237502127"|"149067191"
0|0|0|122|153|183|"Moist"|"237504079"|"149067904"
122|153|183|183|183|183|"Wet"|"237504079"|"149067905"
0|0|0|200|200|203|"Wet"|"237503456"|"149067766"
0|0|0|203|203|203|"Wet"|"237502087"|"149067136"
0|0|0|203|203|203|"Moist"|"237502116"|"149067175"
0|0|0|203|203|203|"Moist"|"237502109"|"149067163"
0|0|0|203|203|203|"Moist"|"237502131"|"149067195"
0|0|0|0|23|46|"Moist"|"237501778"|"149067101"
0|23|46|183|183|183|"Wet"|"237501778"|"149067102"
0|0|0|203|203|203|"Moist"|"237503386"|"149067677"
0|0|0|0|23|46|"Wet"|"237504238"|"149068044"
0|23|46|183|183|203|"Moist"|"237504238"|"149068045"
0|0|0|203|203|203|"Moist"|"237504089"|"149067918"
0|0|0|46|69|91|"Moist"|"237504078"|"149067902"
46|69|91|183|183|183|"Wet"|"237504078"|"149067903"
0|0|0|203|203|203|"Moist"|"237503469"|"149067780"
0|0|0|46|69|91|"Moist"|"237502375"|"149067331"
46|69|91|183|183|183|"Wet"|"237502375"|"149067332"
122|153|183|183|183|183|"Wet"|"237504090"|"149067919"
0|0|0|122|153|183|"Moist"|"237504090"|"149067920"
0|0|0|15|15|20|"Wet"|"237503467"|"149067777"
15|15|20|152|152|203|"Moist"|"237503467"|"149067778"
0|0|0|203|203|203|"Moist"|"237502120"|"149067179"
0|0|0|203|203|203|"Moist"|"237503397"|"149067692"
0|0|0|203|203|203|"Moist"|"237503445"|"149067751"
0|0|0|200|200|203|"Wet"|"237503458"|"149067768"
0|0|0|0|31|61|"Moist"|"237503905"|"149067864"
0|31|61|183|183|183|"Wet"|"237503905"|"149067865"
0|0|0|203|203|203|"Wet"|"237504163"|"149067992"
0|0|0|203|203|203|"Moist"|"237504152"|"149067976"
0|0|0|203|203|203|"Wet"|"237504201"|"149068028"
0|0|0|203|203|203|"Moist"|"237502094"|"149067143"
0|0|0|30|38|56|"Moist"|"237503429"|"149067728"
30|38|56|203|203|203|"Wet"|"237503429"|"149067729"
0|0|0|203|203|203|"Wet"|"237504203"|"149068030"
0|0|0|28|28|28|"Moist"|"237502764"|"149067523"
28|28|28|225|225|225|"Moist"|"237502764"|"149067524"
0|0|0|46|77|107|"Moist"|"237502756"|"149067507"
46|77|107|200|203|203|"Moist"|"237502756"|"149067508"
0|0|0|203|203|203|"Moist"|"237504179"|"149068008"
46|69|91|203|203|203|"Wet"|"237502115"|"149067173"
0|0|0|46|69|91|"Moist"|"237502115"|"149067174"
0|0|0|0|30|61|"Moist"|"237503349"|"149067656"
0|30|61|183|183|183|"Wet"|"237503349"|"149067657"
0|0|0|122|153|183|"Moist"|"237504190"|"149068017"
122|153|183|183|183|183|"Wet"|"237504190"|"149068016"
0|0|0|0|23|46|"Moist"|"237504236"|"149068040"
0|23|46|183|183|203|"Moist"|"237504236"|"149068041"
0|0|0|203|203|203|"Moist"|"237503418"|"149067713"
0|0|0|30|61|91|"Moist"|"237504022"|"149067888"
30|61|91|183|183|183|"Wet"|"237504022"|"149067889"
0|0|0|203|203|203|"Moist"|"237502105"|"149067159"
0|0|0|200|200|203|"Wet"|"237503455"|"149067765"
0|0|0|28|28|28|"Moist"|"237502767"|"149067529"
28|28|28|225|225|225|"Moist"|"237502767"|"149067530"
0|0|0|0|23|46|"Moist"|"237504246"|"149068060"
0|23|46|183|183|203|"Moist"|"237504246"|"149068061"
0|0|0|203|203|203|"Moist"|"237502104"|"149067158"
0|0|0|203|203|203|"Moist"|"237504151"|"149067975"
0|23|46|183|183|203|"Moist"|"237504242"|"149068053"
0|0|0|0|23|46|"Moist"|"237504242"|"149068052"
46|61|91|183|183|183|"Moist"|"237503255"|"149067637"
0|0|0|36|59|82|"Moist"|"237503255"|"149067638"
36|59|82|46|61|91|"Wet"|"237503255"|"149067639"
0|0|0|46|69|91|"Moist"|"237504159"|"149067984"
46|69|91|203|203|203|"Wet"|"237504159"|"149067985"
0|0|0|203|203|203|"Moist"|"237503440"|"149067744"
0|0|0|15|38|61|"Wet"|"237502771"|"149067537"
15|38|61|183|183|183|"Moist"|"237502771"|"149067538"
0|0|0|203|203|203|"Moist"|"237503403"|"149067698"
0|0|0|46|69|91|"Moist"|"237502126"|"149067188"
46|69|91|203|203|203|"Wet"|"237502126"|"149067189"
0|0|0|46|77|107|"Moist"|"237502749"|"149067493"
46|77|107|200|203|203|"Wet"|"237502749"|"149067494"
0|0|0|15|38|61|"Wet"|"237502782"|"149067559"
15|38|61|183|183|183|"Moist"|"237502782"|"149067560"
0|0|0|46|69|91|"Moist"|"237502379"|"149067337"
46|69|91|183|183|183|"Wet"|"237502379"|"149067338"
0|0|0|46|69|91|"Moist"|"237502125"|"149067186"
46|69|91|203|203|203|"Wet"|"237502125"|"149067187"
0|0|0|203|203|203|"Moist"|"237504085"|"149067914"
0|0|0|46|69|91|"Moist"|"237502114"|"149067171"
46|69|91|203|203|203|"Wet"|"237502114"|"149067172"
0|0|0|203|203|203|"Moist"|"237503392"|"149067685"
0|0|0|15|38|61|"Wet"|"237502778"|"149067551"
15|38|61|183|183|183|"Moist"|"237502778"|"149067552"
0|0|0|203|203|203|"Moist"|"237502106"|"149067160"
0|0|0|15|15|20|"Wet"|"237503477"|"149067791"
15|15|20|152|152|203|"Moist"|"237503477"|"149067792"
0|0|0|46|69|91|"Moist"|"237502377"|"149067333"
46|69|91|183|183|183|"Wet"|"237502377"|"149067334"
0|0|0|203|203|203|"Moist"|"237504087"|"149067916"
0|0|0|203|203|203|"Moist"|"237504171"|"149068000"
0|0|0|200|200|203|"Wet"|"237503459"|"149067769"
0|0|0|203|203|203|"Moist"|"237503396"|"149067691"
0|0|0|203|203|203|"Wet"|"237504170"|"149067999"
0|0|0|15|15|20|"Wet"|"237503448"|"149067755"
15|15|20|152|152|203|"Moist"|"237503448"|"149067756"
0|0|0|203|203|203|"Moist"|"237503422"|"149067717"
0|0|0|46|77|107|"Moist"|"237502752"|"149067499"
46|77|107|200|203|203|"Moist"|"237502752"|"149067500"
0|0|0|0|23|46|"Moist"|"237501777"|"149067099"
0|23|46|183|183|183|"Wet"|"237501777"|"149067100"
10|48|61|200|200|200|"Moist"|"237503357"|"149067671"
0|0|0|10|48|61|"Dry"|"237503357"|"149067670"
0|0|0|0|23|46|"Wet"|"237504235"|"149068038"
0|23|46|183|183|203|"Moist"|"237504235"|"149068039"
28|28|28|225|225|225|"Moist"|"237502768"|"149067532"
0|0|0|28|28|28|"Moist"|"237502768"|"149067531"
0|0|0|0|31|61|"Moist"|"237503899"|"149067856"
0|31|61|183|183|183|"Wet"|"237503899"|"149067857"
0|0|0|203|203|203|"Moist"|"237502093"|"149067142"
0|0|0|46|69|91|"Moist"|"237504076"|"149067898"
46|69|91|183|183|183|"Wet"|"237504076"|"149067899"
0|0|0|46|69|91|"Moist"|"237504161"|"149067988"
46|69|91|203|203|203|"Wet"|"237504161"|"149067989"
0|0|0|203|203|203|"Moist"|"237503444"|"149067750"
0|0|0|0|31|61|"Moist"|"237503906"|"149067866"
0|31|61|183|183|183|"Wet"|"237503906"|"149067867"
0|0|0|28|28|28|"Moist"|"237502763"|"149067521"
28|28|28|225|225|225|"Moist"|"237502763"|"149067522"
0|0|0|203|203|203|"Moist"|"237503411"|"149067706"
0|0|0|0|30|61|"Moist"|"237503347"|"149067652"
0|30|61|183|183|183|"Wet"|"237503347"|"149067653"
46|69|91|183|183|183|"Wet"|"237504077"|"149067900"
0|0|0|46|69|91|"Moist"|"237504077"|"149067901"
0|0|0|203|203|203|"Moist"|"237503358"|"149067672"
0|0|0|46|69|91|"Moist"|"237504160"|"149067986"
46|69|91|203|203|203|"Wet"|"237504160"|"149067987"
0|0|0|203|203|203|"Moist"|"237503433"|"149067734"
0|0|0|203|203|203|"Moist"|"237502117"|"149067176"
0|0|0|203|203|203|"Moist"|"237503407"|"149067702"
0|0|0|203|203|203|"Moist"|"237504181"|"149068010"
0|0|0|15|38|61|"Moist"|"237502779"|"149067553"
15|38|61|183|183|183|"Moist"|"237502779"|"149067554"
46|61|91|183|183|183|"Moist"|"237503087"|"149067618"
0|0|0|36|59|82|"Moist"|"237503087"|"149067619"
36|59|82|46|61|91|"Wet"|"237503087"|"149067620"
0|0|0|46|77|107|"Moist"|"237502753"|"149067501"
46|77|107|200|203|203|"Moist"|"237502753"|"149067502"
0|0|0|203|203|203|"Moist"|"237502134"|"149067198"
0|0|0|203|203|203|"Moist"|"237503470"|"149067781"
0|0|0|203|203|203|"Moist"|"237502095"|"149067144"
0|0|0|203|203|203|"Moist"|"237503385"|"149067676"
0|0|0|203|203|203|"Wet"|"237504202"|"149068029"
0|0|0|200|200|203|"Wet"|"237503466"|"149067776"
0|0|0|203|203|203|"Moist"|"237502107"|"149067161"
0|0|0|203|203|203|"Moist"|"237503442"|"149067747"
0|23|46|183|183|203|"Moist"|"237504244"|"149068056"
0|0|0|0|23|46|"Wet"|"237504244"|"149068057"
0|0|0|0|30|61|"Moist"|"237503352"|"149067662"
0|30|61|183|183|183|"Wet"|"237503352"|"149067663"
0|0|0|203|203|203|"Moist"|"237504154"|"149067978"
0|0|0|203|203|203|"Moist"|"237503452"|"149067761"
0|0|0|46|69|91|"Moist"|"237503389"|"149067681"
46|69|91|203|203|203|"Wet"|"237503389"|"149067682"
0|0|0|15|38|61|"Wet"|"237502777"|"149067549"
15|38|61|183|183|183|"Moist"|"237502777"|"149067550"
0|0|0|203|203|203|"Moist"|"237503473"|"149067786"
0|0|0|122|153|183|"Moist"|"237504080"|"149067906"
122|153|183|183|183|183|"Wet"|"237504080"|"149067907"
122|153|183|183|183|183|"Wet"|"237504191"|"149068018"
0|0|0|122|153|183|"Moist"|"237504191"|"149068019"
0|0|0|15|15|20|"Wet"|"237503431"|"149067731"
15|15|20|152|152|203|"Moist"|"237503431"|"149067732"
0|0|0|203|203|203|"Moist"|"237503400"|"149067695"
0|0|0|203|203|203|"Moist"|"237504088"|"149067917"
0|0|0|203|203|203|"Wet"|"237504165"|"149067994"
15|38|61|183|183|183|"Moist"|"237502774"|"149067543"
0|0|0|15|38|61|"Wet"|"237502774"|"149067544"
0|0|0|0|30|61|"Moist"|"237503348"|"149067654"
0|30|61|183|183|183|"Wet"|"237503348"|"149067655"
0|0|0|203|203|203|"Moist"|"237502118"|"149067177"
0|0|0|15|15|20|"Wet"|"237503451"|"149067759"
15|15|20|152|152|203|"Moist"|"237503451"|"149067760"
0|0|0|46|77|107|"Moist"|"237502757"|"149067509"
46|77|107|200|203|203|"Moist"|"237502757"|"149067510"
0|0|0|203|203|203|"Moist"|"237503474"|"149067787"
0|0|0|203|203|203|"Moist"|"237502092"|"149067141"
0|0|0|203|203|203|"Moist"|"237503390"|"149067683"
0|0|0|200|200|203|"Wet"|"237503463"|"149067773"
0|0|0|203|203|203|"Moist"|"237504169"|"149067998"
122|153|183|183|183|183|"Wet"|"237504198"|"149068024"
0|0|0|122|153|183|"Moist"|"237504198"|"149068025"
0|0|0|15|15|20|"Wet"|"237503441"|"149067745"
15|15|20|152|152|203|"Moist"|"237503441"|"149067746"
0|0|0|0|23|46|"Moist"|"237504243"|"149068054"
0|23|46|183|183|203|"Moist"|"237504243"|"149068055"
0|0|0|203|203|203|"Wet"|"237504206"|"149068033"
0|0|0|200|200|203|"Wet"|"237503462"|"149067772"
0|0|0|203|203|203|"Moist"|"237504180"|"149068009"
0|0|0|203|203|203|"Moist"|"237503388"|"149067680"
0|0|0|203|203|203|"Moist"|"237504184"|"149068013"
0|0|0|203|203|203|"Moist"|"237503356"|"149067669"
46|69|91|203|203|203|"Wet"|"237502103"|"149067156"
0|0|0|46|69|91|"Moist"|"237502103"|"149067157"
0|0|0|203|203|203|"Moist"|"237503454"|"149067764"
0|0|0|46|69|91|"Moist"|"237504162"|"149067990"
46|69|91|203|203|203|"Wet"|"237504162"|"149067991"
0|0|0|203|203|203|"Moist"|"237502129"|"149067193"
46|69|91|203|203|203|"Wet"|"237504158"|"149067983"
0|0|0|46|69|91|"Moist"|"237504158"|"149067982"
0|0|0|203|203|203|"Moist"|"237503401"|"149067696"
0|0|0|203|203|203|"Moist"|"237503430"|"149067730"
0|0|0|0|23|46|"Wet"|"237504245"|"149068058"
0|23|46|183|183|203|"Moist"|"237504245"|"149068059"
0|0|0|203|203|203|"Moist"|"237504084"|"149067913"
0|0|0|203|203|203|"Moist"|"237504183"|"149068012"
0|0|0|15|15|20|"Wet"|"237503443"|"149067748"
15|15|20|152|152|203|"Moist"|"237503443"|"149067749"
0|0|0|203|203|203|"Moist"|"237504209"|"149068036"
0|0|0|203|203|203|"Moist"|"237503412"|"149067707"
0|0|0|203|203|203|"Moist"|"237504172"|"149068001"
46|69|91|203|203|203|"Wet"|"237502111"|"149067165"
0|0|0|46|69|91|"Moist"|"237502111"|"149067166"
0|0|0|203|203|203|"Moist"|"237502122"|"149067181"
0|0|0|0|31|61|"Moist"|"237503907"|"149067868"
0|31|61|183|183|183|"Wet"|"237503907"|"149067869"
0|0|0|203|203|203|"Moist"|"237504173"|"149068002"
0|0|0|30|61|91|"Moist"|"237504021"|"149067886"
30|61|91|183|183|183|"Wet"|"237504021"|"149067887"
0|0|0|203|203|203|"Moist"|"237503419"|"149067714"
46|61|91|183|183|183|"Moist"|"237503090"|"149067621"
0|0|0|36|59|82|"Moist"|"237503090"|"149067622"
36|59|82|46|61|91|"Wet"|"237503090"|"149067623"
0|0|0|122|153|183|"Moist"|"237504195"|"149068022"
122|153|183|183|183|183|"Wet"|"237504195"|"149068023"
0|0|0|46|77|107|"Moist"|"237502755"|"149067505"
46|77|107|200|203|203|"Moist"|"237502755"|"149067506"
0|0|0|203|203|203|"Moist"|"237504168"|"149067997"
0|0|0|28|28|28|"Wet"|"237502766"|"149067527"
28|28|28|225|225|225|"Moist"|"237502766"|"149067528"
0|0|0|15|38|61|"Wet"|"237502776"|"149067547"
15|38|61|183|183|183|"Moist"|"237502776"|"149067548"
0|0|0|46|77|107|"Moist"|"237502754"|"149067503"
46|77|107|200|203|203|"Wet"|"237502754"|"149067504"
0|0|0|203|203|203|"Moist"|"237503399"|"149067694"
0|0|0|203|203|203|"Moist"|"237504205"|"149068032"
0|0|0|203|203|203|"Moist"|"237502096"|"149067145"
0|0|0|203|203|203|"Moist"|"237503408"|"149067703"
0|0|0|203|203|203|"Wet"|"237504199"|"149068026"
0|0|0|203|203|203|"Moist"|"237503421"|"149067716"
0|0|0|203|203|203|"Moist"|"237504157"|"149067981"
0|0|0|203|203|203|"Moist"|"237503355"|"149067668"
0|0|0|28|28|28|"Moist"|"237502765"|"149067525"
28|28|28|225|225|225|"Moist"|"237502765"|"149067526"
46|61|91|183|183|183|"Moist"|"237503086"|"149067615"
0|0|0|36|59|82|"Moist"|"237503086"|"149067616"
36|59|82|46|61|91|"Wet"|"237503086"|"149067617"
0|0|0|203|203|203|"Moist"|"237503432"|"149067733"
0|0|0|203|203|203|"Moist"|"237503410"|"149067705"
0|0|0|203|203|203|"Moist"|"237502133"|"149067197"
0|0|0|122|153|183|"Moist"|"237504194"|"149068020"
122|153|183|183|183|183|"Wet"|"237504194"|"149068021"
0|0|0|15|38|61|"Wet"|"237502775"|"149067545"
15|38|61|183|183|183|"Moist"|"237502775"|"149067546"
0|0|0|203|203|203|"Moist"|"237504210"|"149068037"
